popularity,release_date,revenue,runtime,title
33.872182,1995-04-07,141407024,118.0,Bad Boys
33.8473,1997-10-17,152944660,144.0,The Devil's Advocate
33.785969,2011-07-27,60965854,108.0,Colombiana
33.769335999999996,2010-06-30,318502923,103.0,The Last Airbender
33.758281,1992-10-09,0,81.0,Army of Darkness
33.747825,2010-03-16,136000000,110.0,The Bounty Hunter
33.704181,2009-09-05,163670000,109.0,Up in the Air
33.691694,2009-07-01,214104620,140.0,Public Enemies
33.649652,2011-09-16,0,127.0,Tinker Tailor Soldier Spy
33.648404,1991-12-11,300854823,144.0,Hook
33.625477000000004,2015-05-21,0,96.0,Survivor
33.616115,2003-06-27,259175788,106.0,Charlie's Angels: Full Throttle
33.555764,2003-05-30,28650575,84.0,Wrong Turn
33.507289,2015-12-03,133718711,114.0,Point Break
33.452469,2014-10-03,19682924,110.0,Left Behind
33.439187,2014-12-19,133821816,119.0,Annie
33.436091999999995,2007-08-17,121463226,113.0,Superbad
33.394082,2007-10-17,75505973,113.0,30 Days of Night
33.385428999999995,2009-01-09,114663461,89.0,Bride Wars
33.372828000000005,2011-09-30,39187783,100.0,50/50
33.369305,2007-08-29,129266061,123.0,Atonement
33.296684,2013-07-26,0,90.0,Don Jon
33.283553999999995,2002-01-25,41227069,101.0,A Walk to Remember
33.282794,1993-12-17,30000000,118.0,What's Eating Gilbert Grape
33.238296000000005,2004-01-16,171963386,90.0,Along Came Polly
33.142185,1979-04-12,100000000,93.0,Mad Max
33.124871,2006-10-27,163876815,108.0,Saw III
33.003828000000006,2013-09-02,90247624,123.0,Rush
32.943847999999996,2008-10-23,113857533,92.0,Saw V
32.940597,2015-01-30,32248241,106.0,Project Almanac
32.927994,2006-04-21,97607453,125.0,Silent Hill
32.908414,2004-03-12,92913171,96.0,Secret Window
32.875469,1940-11-13,83320000,124.0,Fantasia
32.854557,2015-09-09,42972994,131.0,Legend
32.852443,2009-08-04,302469017,118.0,G.I. Joe: The Rise of Cobra
32.841229,2010-09-24,19152480,94.0,Buried
32.835777,2011-06-17,187361754,94.0,Mr. Popper's Penguins
32.829538,2004-12-22,516642939,115.0,Meet the Fockers
32.808675,2014-05-22,0,116.0,A Million Ways to Die in the West
32.798571,2002-11-08,215000000,110.0,8 Mile
32.758254,2008-08-15,96408652,96.0,Vicky Cristina Barcelona
32.746486,2012-09-28,115350426,112.0,Pitch Perfect
32.717853000000005,2016-02-18,6212282,112.0,Midnight Special
32.693093,2009-03-19,155446362,121.0,Knowing
32.690038,2005-09-05,15785148,103.0,Kiss Kiss Bang Bang
32.657488,1998-09-25,41610884,122.0,Ronin
32.624355,2000-12-14,212000000,111.0,Miss Congeniality
32.602868,2005-09-09,144216468,122.0,The Exorcism of Emily Rose
32.579696999999996,1990-01-19,48572000,96.0,Tremors
32.549282,2006-04-13,178262620,83.0,Scary Movie 4
32.523573,2013-05-21,8371085,142.0,The Great Beauty
32.478077,2009-08-26,186167139,82.0,The Final Destination
32.476098,2002-05-22,792,97.0,Irreversible
32.473628000000005,2013-07-30,347434178,105.0,The Smurfs 2
32.445895,2004-09-08,92180910,156.0,Downfall
32.389353,2010-12-21,310650585,98.0,Little Fockers
32.363538,2010-01-14,157107755,118.0,The Book of Eli
32.351527000000004,1927-01-10,650422,153.0,Metropolis
32.319043,2011-11-22,185770160,126.0,Hugo
32.31022,2006-03-01,65664721,105.0,16 Blocks
32.306455,2012-09-07,19422261,110.0,Seven Psychopaths
32.271938,2004-07-22,82102379,104.0,Catwoman
32.26789,2006-09-09,53653224,113.0,Stranger Than Fiction
32.257414000000004,2009-09-18,31556061,100.0,Jennifer's Body
32.243357,2003-09-06,60427839,124.0,21 Grams
32.233713,2005-03-17,161451538,110.0,The Ring Two
32.227222999999995,2005-11-04,96889998,125.0,Jarhead
32.217425,2002-12-26,306776732,113.0,Chicago
32.14444,2013-06-06,23198652,103.0,The Way Way Back
32.105328,2013-08-16,115922175,132.0,The Butler
32.079995000000004,1996-05-10,494471524,113.0,Twister
32.05145,2005-09-22,223387299,98.0,Flightplan
32.044191,1993-06-18,137298489,130.0,Last Action Hero
32.015477000000004,2011-08-05,75450437,112.0,The Change-Up
31.974359000000003,2016-08-10,143695338,102.0,Pete's Dragon
31.957946999999997,2013-11-16,112544580,125.0,Saving Mr. Banks
31.941346999999997,2008-09-05,163720069,96.0,Burn After Reading
31.92695,2012-04-16,40346186,94.0,Safe
31.900899,2009-10-22,68233629,90.0,Saw VI
31.893932,2013-04-18,86175291,130.0,Pain & Gain
31.887978000000004,2008-09-04,25739015,114.0,RockNRolla
31.884559000000003,2013-04-12,95020213,128.0,42
31.856589000000003,2012-07-06,82966152,131.0,Savages
31.82675,1984-10-26,51973029,160.0,Amadeus
31.802807,1982-04-02,79114085,129.0,Conan the Barbarian
31.792964,1998-12-11,289317794,122.0,Shakespeare in Love
31.791978999999998,1996-05-31,115267375,103.0,DragonHeart
31.789029,2000-06-21,224834564,84.0,Chicken Run
31.763201000000002,2012-02-10,0,97.0,LOL
31.719463,2007-03-02,253625427,100.0,Wild Hogs
31.703608000000003,2011-01-12,227817248,119.0,The Green Hornet
31.691616999999997,2007-04-10,30448000,78.0,[REC]
31.690456,2007-04-12,117760134,105.0,Disturbia
31.64341,2006-02-10,117719158,93.0,Final Destination 3
31.60985,2001-05-16,20117339,147.0,Mulholland Drive
31.586215000000003,2009-10-16,100086793,101.0,Where the Wild Things Are
31.565116999999997,2015-11-26,61548707,98.0,Krampus
31.482871999999997,2016-06-18,875958308,87.0,The Secret Life of Pets
31.435539000000002,2002-06-14,275650703,88.0,Scooby-Doo
31.39165,2000-12-15,374111707,127.0,What Women Want
31.385257,1999-12-25,128798265,139.0,The Talented Mr. Ripley
31.364901,2012-01-12,63100000,109.0,Contraband
31.349142999999998,2012-05-15,179379533,83.0,The Dictator
31.339015000000003,2007-06-10,0,87.0,The Man from Earth
31.324734000000003,2014-01-22,71154592,92.0,"I, Frankenstein"
31.305335999999997,2007-12-25,175372502,97.0,The Bucket List
31.294717,1988-05-24,189015611,102.0,Rambo III
31.250383000000003,2009-01-15,183293131,91.0,Paul Blart: Mall Cop
31.242998999999998,2003-10-07,156822020,138.0,Mystic River
31.191975,2011-04-07,63782078,111.0,Hanna
31.162838,2014-08-21,78874843,106.0,If I Stay
31.160542,2007-07-13,90450008,117.0,Hairspray
31.086790999999998,1998-07-16,250288523,136.0,The Mask of Zorro
31.066874,2011-12-24,55247881,129.0,Extremely Loud & Incredibly Close
31.054334000000004,2005-10-24,142400065,129.0,The Legend of Zorro
31.035999999999998,1965-12-16,141195658,130.0,Thunderball
31.02233,2009-04-01,36348784,116.0,The Boat That Rocked
31.019381,2010-12-17,93617009,116.0,The Fighter
30.993736,1999-12-08,48451803,188.0,Magnolia
30.983396999999997,2010-09-15,9455232,104.0,Never Let Me Go
30.981603999999997,2010-01-21,67918658,100.0,Legion
30.952377000000002,2011-05-12,3964682,88.0,Attack the Block
30.951203000000003,2008-12-25,244082376,115.0,Marley & Me
30.934688,2010-01-13,33583175,80.0,Devil
30.920075,2001-10-22,50315140,120.0,K-PAX
30.909699,2008-11-26,54586584,128.0,Milk
30.884534999999996,1993-11-24,441286195,125.0,Mrs. Doubtfire
30.863434,2006-12-14,249288105,104.0,Eragon
30.863082000000002,2012-06-22,9636289,101.0,Seeking a Friend for the End of the World
30.816340999999998,1999-12-23,90683916,102.0,Galaxy Quest
30.780599,2008-07-03,609841637,108.0,Mamma Mia!
30.695228000000004,2008-01-10,160259319,111.0,27 Dresses
30.669913,2005-10-26,85306374,124.0,Match Point
30.656345,2014-09-10,108255770,97.0,The Boxtrolls
30.583959000000004,2004-07-28,26781723,102.0,Garden State
30.556134999999998,2013-02-21,42930462,112.0,Snitch
30.537845,1993-12-25,56505065,130.0,Tombstone
30.515175,1980-12-04,190458706,127.0,Superman II
30.477114,2015-10-02,36606743,100.0,Burnt
30.475296999999998,1999-12-17,300135367,84.0,Stuart Little
30.465138,1973-07-05,161777836,121.0,Live and Let Die
30.445257,2006-12-20,155721132,102.0,Rocky Balboa
30.397496000000004,1995-03-10,189859560,127.0,Outbreak
30.387753999999997,2008-02-28,64822796,112.0,The Bank Job
30.387148,2011-02-24,28931401,105.0,Drive Angry
30.380746999999996,2005-09-04,192452832,85.0,The Curse of the Were-Rabbit
30.359164,1999-08-24,58401898,133.0,The Ninth Gate
30.347332,2000-03-17,256271286,131.0,Erin Brockovich
30.301307,1978-10-25,70000000,91.0,Halloween
30.271065999999998,1980-10-02,26010864,124.0,The Elephant Man
30.254021,2010-03-11,94882889,115.0,Green Zone
30.214715999999996,1974-12-01,97572000,125.0,The Man with the Golden Gun
30.205942999999998,2005-04-15,108047131,90.0,The Amityville Horror
30.196039000000003,2002-12-16,13060843,135.0,25th Hour
30.131497999999997,1987-11-13,38122105,101.0,The Running Man
30.114383,2013-10-10,51164106,105.0,Delivery Man
30.058263,2013-01-01,19255873,124.0,The Best Offer
30.002907,2004-08-06,95149435,113.0,The Princess Diaries 2: Royal Engagement
30.001023999999997,2016-04-15,3220371,95.0,Green Room
29.972240000000003,2000-10-06,330444045,108.0,Meet the Parents
29.954302000000002,2005-11-30,52304001,93.0,Æon Flux
29.943315999999996,2011-05-15,133432856,100.0,The Artist
29.913529999999998,2011-03-02,245724603,107.0,Rango
29.887403999999997,1979-06-26,210308099,126.0,Moonraker
29.887359999999997,2006-06-16,114830111,99.0,The Lake House
29.880121999999997,2004-09-10,129394835,94.0,Resident Evil: Apocalypse
29.876507,2015-12-24,101134059,124.0,Joy
29.854772999999998,2001-11-01,141069860,114.0,Shallow Hal
29.852608,1988-11-23,13008928,94.0,They Live
29.843818,1984-11-29,316360478,105.0,Beverly Hills Cop
29.834065000000002,1994-03-09,254700832,117.0,Four Weddings and a Funeral
29.796394,1986-05-30,11000000,99.0,Big Trouble in Little China
29.787135,1997-08-15,26673242,96.0,Event Horizon
29.782161,2014-03-14,5380251,108.0,Under the Skin
29.775440999999997,2012-07-26,140470746,99.0,Step Up Revolution
29.761163,2015-06-19,17986781,103.0,Dope
29.660992999999998,2015-07-01,122513057,115.0,Magic Mike XXL
29.652535999999998,2015-05-27,26250020,105.0,Aloha
29.647844,2013-03-08,18074539,118.0,Dead Man Down
29.608321999999998,2016-08-17,94061311,125.0,Ben-Hur
29.558157,2005-03-10,260696994,91.0,Robots
29.543331,1975-12-18,20000000,184.0,Barry Lyndon
29.533437,2007-11-21,66122026,114.0,August Rush
29.505574,2011-12-25,177584879,146.0,War Horse
29.501489000000003,2011-09-23,57777106,116.0,Killer Elite
29.498303999999997,1992-07-30,149022650,104.0,Death Becomes Her
29.490057,2013-01-18,19701164,109.0,Broken City
29.489273999999998,2007-11-15,156835339,126.0,P.S. I Love You
29.487784,2006-11-01,261572744,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
29.464852,1998-12-15,218613188,99.0,The Prince of Egypt
29.415228999999997,1999-03-05,176885658,103.0,Analyze This
29.412262,2009-12-21,443140005,88.0,Alvin and the Chipmunks: The Squeakquel
29.381878000000004,1996-11-14,231976425,162.0,The English Patient
29.371987,2016-02-19,12639297,115.0,Triple 9
29.365851,2016-02-26,46152800,106.0,Eddie the Eagle
29.359201000000002,2014-07-01,0,118.0,Deliver Us from Evil
29.342744,2004-07-09,90574188,94.0,Anchorman: The Legend of Ron Burgundy
29.332905,2007-10-28,287594577,91.0,Bee Movie
29.295801,2009-07-24,41596251,123.0,Orphan
29.262427000000002,1974-10-01,30859000,83.0,The Texas Chain Saw Massacre
29.261347999999998,2005-10-20,55987321,105.0,Doom
29.257137,2009-12-26,93525586,136.0,The Lovely Bones
29.253833,1986-03-07,5900000,116.0,Highlander
29.244768,2007-10-25,139352633,93.0,Saw IV
29.230297999999998,2013-12-06,15400000,116.0,Out of the Furnace
29.223881,2013-09-21,17654912,115.0,Nebraska
29.21998,2007-11-20,340487652,107.0,Enchanted
29.211254999999998,2003-03-28,74208267,136.0,The Core
29.173265999999998,2008-02-08,55447968,112.0,"Definitely, Maybe"
29.15813,2011-10-19,205703818,83.0,Paranormal Activity 3
29.105407,2005-07-29,91974818,104.0,The Skeleton Key
29.072964000000002,2013-09-12,15008161,107.0,Machete Kills
29.071955,2007-08-27,44000000,105.0,The Orphanage
29.041197999999998,2013-01-10,105200903,113.0,Gangster Squad
29.035221999999997,2005-12-22,130358911,164.0,Munich
29.023184000000004,2014-12-25,66787908,127.0,Selma
29.019503999999998,2013-11-01,100129872,98.0,Philomena
29.018826,2003-12-25,96269812,119.0,Paycheck
29.01153,2005-09-05,24793509,92.0,Thank You for Smoking
28.98027,1998-03-12,0,132.0,The Man in the Iron Mask
28.973074,2008-02-14,150816700,98.0,Step Up 2: The Streets
28.969151,1999-05-13,363889678,124.0,Notting Hill
28.964161999999998,1994-05-26,341631208,91.0,The Flintstones
28.867568,2010-02-26,54956140,101.0,The Crazies
28.858238,2009-06-01,110197,94.0,Dogtooth
28.848841999999998,2004-03-05,170268750,101.0,Starsky & Hutch
28.848187,2002-08-02,408247917,106.0,Signs
28.840996999999998,2008-11-18,49554002,165.0,Australia
28.819423999999998,2015-08-26,11122090,96.0,We Are Your Friends
28.803802,2004-11-10,40203020,108.0,Bridget Jones: The Edge of Reason
28.803728999999997,1991-06-14,390493908,143.0,Robin Hood: Prince of Thieves
28.800112,2010-08-12,204594016,133.0,Eat Pray Love
28.727731,2000-12-14,152500343,121.0,Chocolat
28.725621000000004,1998-07-29,44547681,140.0,The Negotiator
28.703007,2004-06-23,113086475,109.0,White Chicks
28.675890999999996,1967-06-12,111584787,117.0,You Only Live Twice
28.670477,2013-01-23,46216641,118.0,Parker
28.670192999999998,1988-11-18,84460846,69.0,The Land Before Time
28.624038,1994-03-18,51132598,83.0,The Naked Gun 33⅓: The Final Insult
28.613892,2005-01-13,56681566,97.0,Elektra
28.605420000000002,2004-09-11,38000000,121.0,Hotel Rwanda
28.570173999999998,2014-12-24,28883511,105.0,Big Eyes
28.540614,2013-10-18,6108720,106.0,All Is Lost
28.540267,1998-12-17,250821495,119.0,You've Got Mail
28.529607000000002,2011-06-28,1123746996,154.0,Transformers: Dark of the Moon
28.500913,1973-12-25,159616327,129.0,The Sting
28.497242,2011-05-16,216197492,92.0,Bad Teacher
28.468000000000004,2014-01-07,153997819,99.0,Ride Along
28.456571999999998,1984-06-22,90815558,126.0,The Karate Kid
28.397047999999998,2016-02-04,16374328,108.0,Pride and Prejudice and Zombies
28.353517,2009-09-08,20645327,108.0,Pandorum
28.350927000000002,2011-05-05,78309131,87.0,Priest
28.350528999999998,2001-04-04,83282296,124.0,Blow
28.27648,1936-02-05,8500000,87.0,Modern Times
28.227984000000003,2002-04-26,129000000,101.0,About a Boy
28.223664000000003,2016-01-25,52099090,114.0,The Finest Hours
28.223163,2004-01-13,98410061,112.0,Crash
28.221190000000004,1989-07-07,156167015,133.0,Licence to Kill
28.200874,2000-08-04,190213455,112.0,Hollow Man
28.069419,2011-11-09,84606030,137.0,J. Edgar
28.060471999999997,2013-07-18,5496951,105.0,The Frozen Ground
28.043508000000003,2013-10-31,134402450,105.0,Last Vegas
28.029015,2003-04-06,160583018,88.0,Johnny English
28.019226,2009-01-06,51416464,98.0,Daybreakers
27.990284000000003,2002-07-19,169956806,78.0,Stuart Little 2
27.940093,2006-09-01,495303,84.0,Idiocracy
27.934978000000005,1990-11-20,57120318,108.0,Predator 2
27.916284,2010-02-05,52826594,92.0,From Paris with Love
27.908783000000003,2012-10-04,35287788,87.0,Frankenweenie
27.903999,2014-03-28,17508518,110.0,Sabotage
27.898438,2014-08-06,88880821,122.0,The Hundred-Foot Journey
27.891012,2016-04-14,14708696,113.0,Criminal
27.870755,2004-11-14,140161792,87.0,The SpongeBob SquarePants Movie
27.870312,1999-07-14,162091208,159.0,Eyes Wide Shut
27.867368,2015-12-17,233755553,92.0,Alvin and the Chipmunks: The Road Chip
27.835435999999998,2004-06-11,115772733,119.0,The Chronicles of Riddick
27.788066999999998,1998-07-10,3221152,84.0,Pi
27.724913,2002-10-25,68349884,91.0,Ghost Ship
27.714043,1991-11-15,182300000,128.0,Cape Fear
27.71063,2012-04-27,53909751,124.0,The Five-Year Engagement
27.684779,1997-04-11,136885767,89.0,Anaconda
27.683874,2007-03-22,229736344,90.0,Mr. Bean's Holiday
27.662696,2014-03-15,600896,95.0,The Signal
27.65527,2006-07-27,88489643,119.0,The Host
27.654472,1997-10-17,125586134,100.0,I Know What You Did Last Summer
27.631262,2009-09-03,40828540,95.0,Gamer
27.615108000000003,2002-07-12,43061982,101.0,Reign of Fire
27.600842999999998,1988-11-08,44196684,87.0,Child's Play
27.568194000000002,2008-08-20,72108608,101.0,Babylon A.D.
27.555646000000003,2003-09-11,98185582,102.0,Once Upon a Time in Mexico
27.546914,1999-09-30,22863596,112.0,Being John Malkovich
27.509159999999998,2008-01-30,113020255,141.0,Changeling
27.494037,2010-05-11,49830607,101.0,The Switch
27.491891,2004-07-30,256697520,108.0,The Village
27.465433,2002-02-15,102244770,116.0,John Q
27.462640000000004,2011-07-06,169852759,102.0,Zookeeper
27.36562,1998-08-20,7267585,81.0,Run Lola Run
27.332559999999997,1991-06-28,86930411,85.0,The Naked Gun 2½: The Smell of Fear
27.326465999999996,2008-09-18,42105111,102.0,Zack and Miri Make a Porno
27.322212,2013-02-28,12077441,99.0,Stoker
27.303608,2003-11-21,141591324,98.0,Gothika
27.299301,2001-12-10,203388341,136.0,Vanilla Sky
27.256849,2014-02-12,34077920,103.0,Endless Love
27.247013,2015-07-30,58978653,108.0,The Gift
27.230493,1985-05-24,152427960,131.0,A View to a Kill
27.220157,1999-08-27,61698899,102.0,The 13th Warrior
27.215666,2015-10-01,17671101,106.0,Regression
27.197799,1999-06-30,0,81.0,"South Park: Bigger, Longer & Uncut"
27.173470000000002,1977-07-07,185438673,125.0,The Spy Who Loved Me
27.166757,2001-11-18,143049560,126.0,Spy Game
27.165221999999996,2013-10-22,151831537,92.0,Bad Grandpa
27.133277000000003,2011-09-30,27462041,99.0,A Dangerous Method
27.115890000000004,2011-02-25,83160734,105.0,Hall Pass
27.097932,2006-12-13,107944236,94.0,Arthur and the Invisibles
27.082182,2007-06-09,173000000,96.0,Evan Almighty
27.055085,2003-03-07,85632458,121.0,Tears of the Sun
27.039635999999998,1996-12-06,273552592,139.0,Jerry Maguire
27.018886,2008-12-11,57490374,106.0,Inkheart
27.009722999999997,2012-05-17,79700000,110.0,What to Expect When You're Expecting
26.967494,1981-09-16,85000000,149.0,Das Boot
26.952727000000003,1994-12-16,160638883,133.0,Legends of the Fall
26.9385,2013-03-14,27437881,100.0,The Incredible Burt Wonderstone
26.935458,2015-02-16,13644292,115.0,The Gunman
26.881611,2010-12-27,16566240,112.0,Blue Valentine
26.82041,1991-12-20,205405498,189.0,JFK
26.811541,2012-04-19,99357138,101.0,The Lucky One
26.799913,2012-10-11,73100172,105.0,Here Comes the Boom
26.79781,2000-07-30,113916474,100.0,Coyote Ugly
26.792794,2003-03-21,75715436,136.0,Dreamcatcher
26.780960999999998,2012-02-05,196114570,104.0,The Vow
26.721386,1997-03-21,181000000,86.0,Liar Liar
26.710397999999998,2009-07-21,292817841,88.0,G-Force
26.708192999999998,2014-07-25,31554855,121.0,A Most Wanted Man
26.69592,2003-08-15,114908830,97.0,Freddy vs. Jason
26.676486999999998,2009-09-19,171844840,113.0,Couples Retreat
26.61951,2006-09-29,197309027,83.0,Open Season
26.60772,2011-03-03,127869379,106.0,The Adjustment Bureau
26.598884,1996-02-16,41205099,92.0,Happy Gilmore
26.595983,2002-01-23,75395048,131.0,The Count of Monte Cristo
26.588729999999998,2003-11-26,76488889,91.0,Bad Santa
26.576385,1992-11-25,411006740,129.0,The Bodyguard
26.548594,2000-05-19,354248063,82.0,Dinosaur
26.516624,2003-12-24,190212113,98.0,Cheaper by the Dozen
26.510558000000003,2014-08-14,40100000,93.0,"As Above, So Below"
26.509175,2004-10-10,50907422,98.0,Team America: World Police
26.497025,2013-01-03,47241945,92.0,Texas Chainsaw 3D
26.441669,2002-12-06,32801173,114.0,Adaptation.
26.406001,2010-06-18,4242978,94.0,Monsters
26.396190999999998,2010-09-01,31327899,105.0,Machete
26.387040000000002,2012-09-06,68929150,130.0,Anna Karenina
26.373864,2009-03-25,8459458,96.0,Chloe
26.356696999999997,1979-06-22,43000000,111.0,Escape from Alcatraz
26.324873999999998,2010-11-23,23081726,98.0,Faster
26.286953999999998,2006-09-01,48027970,121.0,The Last King of Scotland
26.281839,2010-06-17,572809,108.0,I Spit on Your Grave
26.268209000000002,2010-11-11,66821036,100.0,Skyline
26.259389000000002,2011-09-28,19504039,107.0,Margin Call
26.257951000000002,2011-11-06,33372606,93.0,Haywire
26.253357,2009-02-06,177259441,129.0,He's Just Not That Into You
26.251216999999997,2006-06-01,204999686,106.0,The Break-Up
26.219597999999998,2008-04-25,43493123,107.0,Harold & Kumar Escape from Guantanamo Bay
26.218912,1999-04-21,10409377,97.0,The Virgin Suicides
26.21425,2008-03-04,41627431,115.0,Never Back Down
26.199089999999998,1993-05-28,255000211,112.0,Cliffhanger
26.181753,1993-09-24,7993039,102.0,Dazed and Confused
26.180367,1968-06-12,33395426,136.0,Rosemary's Baby
26.153669,1999-10-28,60289912,157.0,The Insider
26.134678,2001-10-19,74558115,122.0,From Hell
26.123704999999998,2007-08-22,86658558,110.0,The Kingdom
26.093042999999998,2006-05-25,7659918,100.0,A Scanner Darkly
26.090746,1981-06-23,195312802,127.0,For Your Eyes Only
26.090495,2015-08-19,52882018,97.0,Sinister 2
26.074907999999997,2001-07-02,85131830,106.0,Final Fantasy: The Spirits Within
26.072228,2011-03-17,85412898,119.0,The Lincoln Lawyer
26.071644,2001-12-28,92542418,132.0,I Am Sam
26.065735,2005-05-19,190320568,113.0,The Longest Yard
25.999888000000002,2005-02-02,50871113,103.0,Unleashed
25.996219,2000-09-29,136706683,113.0,Remember the Titans
25.978555,2002-03-04,123729176,96.0,The Time Machine
25.949277,1989-12-20,161001698,145.0,Born on the Fourth of July
25.939385,1976-06-06,60922980,111.0,The Omen
25.929893,1989-02-17,40485039,90.0,Bill & Ted's Excellent Adventure
25.918007,2005-01-14,7022209,103.0,Hard Candy
25.903237,2008-10-15,85416905,100.0,Max Payne
25.894064999999998,2009-08-13,33965843,129.0,The Secret in Their Eyes
25.891466,2013-01-18,0,78.0,"Batman: The Dark Knight Returns, Part 2"
25.881355,2001-08-02,0,101.0,The Others
25.877794,1999-04-29,212404396,112.0,Entrapment
25.876582,1984-12-14,30925690,137.0,Dune
25.848003,2004-02-20,20796847,93.0,EuroTrip
25.838073,2008-08-22,70442940,97.0,The House Bunny
25.825771,2010-02-26,55583804,107.0,Cop Out
25.799697000000002,2010-03-18,18409891,111.0,Repo Men
25.785925,2006-09-08,135330182,143.0,Babel
25.767395,2009-11-20,309208309,129.0,The Blind Side
25.752118,2000-03-15,325756637,130.0,The Perfect Storm
25.722747000000002,2013-08-02,6854611,95.0,The Spectacular Now
25.682509,2012-09-07,28258060,137.0,The Master
25.6713,1996-11-21,150000000,111.0,Star Trek: First Contact
25.666029,1968-10-01,30000000,96.0,Night of the Living Dead
25.633663000000002,1983-06-05,187500000,131.0,Octopussy
25.613197,2012-09-21,44287131,101.0,House at the End of the Street
25.580272,1999-02-26,96618699,123.0,8MM
25.5748,1995-04-26,28215918,91.0,Friday
25.520976,2014-04-22,68896829,90.0,Brick Mansions
25.511217000000002,1995-08-25,25405445,104.0,Desperado
25.496926000000002,2009-10-16,0,99.0,Triangle
25.468493,2007-06-27,709709780,144.0,Transformers
25.454549,2008-07-24,68369434,104.0,The X Files: I Want to Believe
25.450534,2006-01-18,0,93.0,The Pink Panther
25.43954,2001-07-13,141774679,96.0,Legally Blonde
25.41929,2010-02-10,216485654,125.0,Valentine's Day
25.413954999999998,2000-08-17,104155843,107.0,The Cell
25.402697,2011-07-22,1776935,92.0,Another Earth
25.400935,2000-05-26,56932305,110.0,Shanghai Noon
25.391899,2009-03-20,91636986,105.0,"I Love You, Man"
25.349757999999998,2014-04-25,258384,90.0,Blue Ruin
25.329493,2008-02-08,34533783,107.0,In Bruges
25.316146,2000-12-15,73180723,83.0,"Dude, Where’s My Car?"
25.302978,2014-12-17,0,105.0,The Bélier Family
25.30216,2011-08-17,209696,107.0,The Awakening
25.293538,2009-06-18,62357900,97.0,Year One
25.289665,1969-12-12,81974493,142.0,On Her Majesty's Secret Service
25.28436,1987-05-18,299965036,100.0,Beverly Hills Cop II
25.28132,2004-07-10,70067909,95.0,A Cinderella Story
25.281197,2008-03-11,19000000,107.0,The Wave
25.237969,2004-12-10,34808403,119.0,The Life Aquatic with Steve Zissou
25.219804999999997,1996-07-24,152266007,149.0,A Time to Kill
25.186002,2012-06-08,4007792,85.0,Safety Not Guaranteed
25.170217,2000-12-27,207515725,147.0,Traffic
25.159167999999998,2005-12-21,202026112,90.0,Fun with Dick and Jane
25.136082000000002,2016-01-14,124827316,102.0,Ride Along 2
25.112567000000002,2014-10-11,3758328,120.0,Escobar: Paradise Lost
25.060342000000002,2010-08-04,159291809,107.0,Step Up 3D
25.041992,1998-03-20,67200000,108.0,Wild Things
25.039382999999997,2011-08-11,40547440,83.0,30 Minutes or Less
25.03414,1984-02-17,80035402,107.0,Footloose
25.020428,2014-01-10,61279452,99.0,The Legend of Hercules
25.002715,2015-09-03,72629670,96.0,The Transporter Refueled
24.992057,2000-02-03,161834276,116.0,Scream 3
24.961625,1989-08-09,90000098,139.0,The Abyss
24.939295,1999-12-17,93700000,131.0,Bicentennial Man
24.917665,2008-02-03,92380927,99.0,Role Models
24.903418,2010-04-23,23580000,97.0,The Losers
24.898687,1987-12-10,43848069,126.0,Wall Street
24.862767,2008-02-01,151161491,90.0,Vantage Point
24.860326,1997-09-19,126216940,138.0,L.A. Confidential
24.857079000000002,2009-10-15,44091067,94.0,Astro Boy
24.855701,1998-07-10,285444603,127.0,Lethal Weapon 4
24.821138,2015-11-10,34227298,109.0,Victor Frankenstein
24.750909,1987-07-31,32222567,97.0,The Lost Boys
24.70166,2003-02-21,87055349,91.0,Old School
24.697533,2006-08-09,162945894,128.0,World Trade Center
24.694551,2005-08-11,92374674,109.0,Four Brothers
24.672234,2016-07-13,15436808,127.0,The Infiltrator
24.664776,2004-09-17,57958696,107.0,Sky Captain and the World of Tomorrow
24.657931,2010-01-29,74901339,117.0,Edge of Darkness
24.656067999999998,2014-09-10,53830415,83.0,No Good Deed
24.616634,1979-12-06,139000000,132.0,Star Trek: The Motion Picture
24.612603,2012-09-20,37930465,97.0,Killing Them Softly
24.606012,2006-09-06,15304890,96.0,The Fountain
24.598479,2003-12-24,173013509,154.0,Cold Mountain
24.548633,1994-09-27,5887457,127.0,Ed Wood
24.507987,1996-06-21,242295562,115.0,Eraser
24.499996,1969-09-23,102308889,110.0,Butch Cassidy and the Sundance Kid
24.472479999999997,2006-12-19,68673228,141.0,Letters from Iwo Jima
24.459948,2004-09-06,56422687,94.0,Cellular
24.444186,1999-12-22,47434430,118.0,Man on the Moon
24.399642,2010-08-06,170432927,107.0,The Other Guys
24.393296,1970-05-01,18999718,95.0,Beneath the Planet of the Apes
24.389194,2000-05-31,173959438,98.0,Big Momma's House
24.356482999999997,2005-10-21,122489822,97.0,Nanny McPhee
24.353302,2001-10-12,67631903,123.0,Bandits
24.351305,1981-05-22,50244700,99.0,Escape from New York
24.345651,2003-08-03,110230332,97.0,Freaky Friday
24.313684,2000-10-12,55707411,122.0,Pay It Forward
24.287306,2006-02-17,120455994,120.0,Eight Below
24.281951,2007-05-23,0,95.0,Persepolis
24.240361,2005-03-04,21126225,103.0,The Jacket
24.218358,2010-09-15,154026136,125.0,The Town
24.210698,2010-08-06,1755212,89.0,Flipped
